geonameid,name,asciiname,lat,lon,feature_class,feature_code,country,admin1,admin2,population,timezone
491061,Soldatskoye,Soldatskoye,60.5,29.01667,P,PPL,RU,42,,0,Europe/Moscow
491062,Soldatskoye,Soldatskoye,54.97698,45.94364,P,PPL,RU,46,,0,Europe/Moscow
491063,Soldatskoye,Soldatskoye,54.1308,45.2846,P,PPL,RU,46,,0,Europe/Moscow
491064,Soldatskoye,Soldatskoye,53.24269,38.471,P,PPL,RU,76,,0,Europe/Moscow
491065,Soldatskoye,Soldatskoye,52.12898,38.32998,P,PPL,RU,43,,0,Europe/Moscow
491066,Soldatskoye,Soldatskoye,52.0748,35.7316,P,PPL,RU,41,,0,Europe/Moscow
491067,Soldatskoye,Soldatskoye,51.47988,37.90915,P,PPL,RU,41,,0,Europe/Moscow
491068,Soldatskoye,Soldatskoye,51.1576,38.1285,P,PPL,RU,09,,0,Europe/Moscow
491069,Soldatskoye,Soldatskoye,51.04602,38.96821,P,PPL,RU,86,,0,Europe/Moscow
491070,Soldatskoye,Soldatskoye,50.71944,35.78306,P,PPL,RU,09,,0,Europe/Moscow
491071,Soldatsko-Stepnoye,Soldatsko-Stepnoye,49.52511,45.5087,P,PPL,RU,84,,0,Europe/Volgograd
491072,Soldatskiy,Soldatskiy,53.53333,33.08333,P,PPL,RU,10,,0,Europe/Moscow
491073,Soldatskiy,Soldatskiy,46.19035,40.97676,P,PPL,RU,61,,0,Europe/Moscow
491074,Soldatskaya Tashla,Soldatskaya Tashla,54.01287,48.20809,P,PPL,RU,81,,0,Europe/Ulyanovsk
491075,Soldatskaya Pis’myanka,Soldatskaya Pis'myanka,54.61612,52.70639,P,PPL,RU,73,,0,Europe/Moscow
491076,Soldatskaya Dukhovka,Soldatskaya Dukhovka,52.90164,41.43929,P,PPL,RU,72,,0,Europe/Moscow
491077,Soldatskaya Balka,Soldatskaya Balka,44.3533,41.2858,P,PPL,RU,38,,0,Europe/Moscow
491079,Soldatskaya,Soldatskaya,43.81806,43.81583,P,PPL,RU,22,,4651,Europe/Moscow
491080,Soldatovskiy,Soldatovskiy,51.81667,43.55,P,PPL,RU,67,,0,Europe/Saratov
491081,Soldatovskiy,Soldatovskiy,49.72957,41.87261,P,PPL,RU,61,,0,Europe/Moscow
491082,Soldatovo,Soldatovo,54.66978,21.1298,P,PPL,RU,23,,0,Europe/Kaliningrad
491083,Soldatovka,Soldatovka,52.4375,41.03222,P,PPL,RU,72,,0,Europe/Moscow
491084,Soldatovka,Soldatovka,52.4,41.2,P,PPL,RU,72,,0,Europe/Moscow
491085,Soldato-Aleksandrovskoye,Soldato-Aleksandrovskoye,44.26528,43.75611,P,PPL,RU,70,,11059,Europe/Moscow
491089,Soldatka,Soldatka,50.8168,38.3584,P,PPL,RU,09,,0,Europe/Moscow
491090,Soldatënki,Soldatenki,59.41667,56.28333,P,PPL,RU,90,,0,Asia/Yekaterinburg
491091,Soldatchino,Soldatchino,52.71729,42.87269,P,PPL,RU,72,,0,Europe/Moscow
491092,Soldari,Soldari,58.31121,51.42517,P,PPL,RU,33,,0,Europe/Kirov
491093,Soldaina,Soldaina,53.65,35.76667,P,PPL,RU,25,,0,Europe/Moscow
491095,Solchino,Solchino,54.89861,39.2658,P,PPL,RU,47,,0,Europe/Moscow
491096,Solchino,Solchino,53.25703,42.19249,P,PPL,RU,72,,0,Europe/Moscow
491097,Sol’bakovskaya Dacha,Sol'bakovskaya Dacha,52.81611,37.53972,P,PPL,RU,56,,0,Europe/Moscow
491100,Salamatnur,Salamatnur,56.67056,49.22889,P,PPL,RU,45,,0,Europe/Moscow
491104,Sol’,Sol',60.96008,52.19828,P,PPL,RU,34,,0,Europe/Moscow
491105,Sokury,Sokury,55.61847,49.39946,P,PPL,RU,73,,0,Europe/Moscow
491106,Bol’shoye Sokurovo,Bol'shoye Sokurovo,56.15528,42.34176,P,PPL,RU,83,,0,Europe/Moscow
491107,Sokur,Sokur,51.99288,45.79028,P,PPL,RU,67,,0,Europe/Saratov
491108,Sokuli,Sokuli,59.70482,29.69834,P,PPLQ,RU,42,,0,Europe/Moscow
491112,Soksa,Soksa,59.78333,49.4,P,PPL,RU,34,,0,Europe/Moscow
491113,Sokrutovka,Sokrutovka,47.90222,46.54417,P,PPL,RU,07,,0,Europe/Astrakhan
491114,Sokrovka,Sokrovka,53.6349,42.47475,P,PPL,RU,57,,0,Europe/Moscow
491115,Sakovo,Sakovo,58.54917,33.77389,P,PPL,RU,52,,0,Europe/Moscow
491116,Sokolovo,Sokolovo,56.47418,36.83077,P,PPL,RU,47,,0,Europe/Moscow
491117,Sokovninka,Sokovninka,53.12946,51.95484,P,PPL,RU,65,,0,Europe/Samara
491118,Sokovnikha,Sokovnikha,57.26667,57.48333,P,PPL,RU,90,,0,Asia/Yekaterinburg
491119,Sokovkino,Sokovkino,53.53704,37.36995,P,PPL,RU,76,,0,Europe/Moscow
491120,Sokovka,Sokovka,54.12216,52.48616,P,PPL,RU,55,,0,Asia/Yekaterinburg
491121,Sokovichino,Sokovichino,56.01392,31.75546,P,PPL,RU,77,,0,Europe/Moscow
491122,Sokornovo,Sokornovo,57.55175,43.41594,P,PPL,RU,37,,0,Europe/Moscow
491124,Sokorevo,Sokorevo,54.46625,36.10192,P,PPL,RU,25,,0,Europe/Moscow
491128,Sokol’ye,Sokol'ye,60.2621,38.5394,P,PPL,RU,85,,0,Europe/Moscow
491129,Sokol’ye,Sokol'ye,59.26024,38.21142,P,PPL,RU,85,,0,Europe/Moscow
491130,Sokol’ye,Sokol'ye,58.35,31.8,P,PPL,RU,52,,0,Europe/Moscow
491131,Sokol’ye,Sokol'ye,57.44974,31.08292,P,PPL,RU,52,,0,Europe/Moscow
491132,Sokol’ye,Sokol'ye,53.56667,37.78333,P,PPL,RU,76,,0,Europe/Moscow
491133,Sokol’ye,Sokol'ye,52.97263,37.13511,P,PPL,RU,56,,0,Europe/Moscow
491134,Sokol’ye,Sokol'ye,51.71833,36.96139,P,PPL,RU,41,,0,Europe/Moscow
491135,Sokolyata,Sokolyata,56.67327,42.80373,P,PPLQ,RU,21,,0,Europe/Moscow
491136,Sokolyata,Sokolyata,56.25985,58.08691,P,PPL,RU,71,,0,Asia/Yekaterinburg
491137,Sokol’ya Griva,Sokol'ya Griva,55.65901,39.67009,P,PPL,RU,47,,0,Europe/Moscow
491140,Sokol’ye,Sokol'ye,56.94142,30.09271,P,PPL,RU,60,,0,Europe/Moscow
491141,Sokol’ya Sloboda,Sokol'ya Sloboda,53.25321,33.43405,P,PPL,RU,10,,0,Europe/Moscow
491142,Sokoly,Sokoly,58.12851,37.82496,P,PPL,RU,88,,0,Europe/Moscow
491143,Sokol’skoye,Sokol'skoye,52.65315,39.69185,P,PPLX,RU,43,,0,Europe/Moscow
491144,Sokol’skoye,Sokol'skoye,57.63408,43.53924,P,PPL,RU,37,,0,Europe/Moscow
491145,Sokol’skoye,Sokol'skoye,57.13947,43.16263,P,PPLA2,RU,51,,6474,Europe/Moscow
491146,Sokol’skoye,Sokol'skoye,57.09004,42.26225,P,PPL,RU,21,,0,Europe/Moscow
491151,Sokolki,Sokolki,52.99131,32.03333,P,PPL,RU,10,,0,Europe/Moscow
491152,Sokol'skiy,Sokol'skiy,45.35,39.58306,P,PPL,RU,38,,0,Europe/Moscow
491154,Sokolozero,Sokolozero,66.3839,30.74661,P,PPL,RU,28,,0,Europe/Moscow
491155,Sokolovyy,Sokolovyy,51.56857,45.83312,P,PPL,RU,67,,6183,Europe/Saratov
491157,Sokolovy,Sokolovy,59.12184,47.99635,P,PPL,RU,33,,0,Europe/Kirov
491158,Sokolovskoye,Sokolovskoye,45.25833,40.67972,P,PPL,RU,38,,3138,Europe/Moscow
491160,Sokolovo,Sokolovo,57.58263,42.86438,P,PPLQ,RU,21,,0,Europe/Moscow
491161,Sokolovskoye,Sokolovskoye,55.05593,56.3729,P,PPL,RU,08,,0,Asia/Yekaterinburg
491162,Sokolovskiy,Sokolovskiy,52.1,54.68333,P,PPL,RU,55,,0,Asia/Yekaterinburg
491163,Sokolovskoye,Sokolovskoye,52.03333,55.03333,P,PPL,RU,55,,0,Asia/Yekaterinburg
491164,Sokolovskiy,Sokolovskiy,51.55,48.85,P,PPL,RU,67,,0,Europe/Saratov
491165,Sokolovka,Sokolovka,47.58475,39.17205,P,PPL,RU,61,,0,Europe/Moscow
491166,Sokolovskiy,Sokolovskiy,45.05,38.18333,P,PPL,RU,38,,0,Europe/Moscow
491169,Sokolov Ruchey,Sokolov Ruchey,59.38333,31.11667,P,PPL,RU,42,,0,Europe/Moscow
491170,Vereshchagino-Podlesnoye,Vereshchagino-Podlesnoye,56.99656,42.83617,P,PPL,RU,21,,0,Europe/Moscow
491171,Sokolovo-Kundryuchenskiy,Sokolovo-Kundryuchenskiy,47.83536,39.94711,P,PPL,RU,61,,9585,Europe/Moscow
491172,Sokolovo-Khom’yanovo,Sokolovo-Khom'yanovo,55.33834,38.1579,P,PPL,RU,47,,0,Europe/Moscow
491173,Sokolovo,Sokolovo,65.34728,57.01937,P,PPL,RU,34,,0,Europe/Moscow
491174,Sokolovo,Sokolovo,64.73333,43.46667,P,PPL,RU,06,,0,Europe/Moscow
491175,Sokolovo,Sokolovo,60.45,43.75,P,PPL,RU,85,,0,Europe/Moscow
491176,Sokolovo,Sokolovo,58.89202,41.80988,P,PPLQ,RU,37,,0,Europe/Moscow
491177,Sokolovo,Sokolovo,58.85242,45.03855,P,PPL,RU,37,,0,Europe/Moscow
491178,Sokolovo,Sokolovo,58.7763,43.03894,P,PPL,RU,37,,0,Europe/Moscow
491179,Sokolovo,Sokolovo,58.63983,32.49894,P,PPL,RU,52,,0,Europe/Moscow
491180,Sokolovo,Sokolovo,58.23333,50.8,P,PPL,RU,33,,0,Europe/Kirov
491181,Sokolovo,Sokolovo,58.2171,53.9538,P,PPL,RU,90,,0,Asia/Yekaterinburg
491182,Sokolovo,Sokolovo,58.09917,33.17083,P,PPL,RU,52,,0,Europe/Moscow
491183,Sokolovo,Sokolovo,57.80861,31.3254,P,PPL,RU,52,,0,Europe/Moscow
491184,Sokolovo,Sokolovo,57.65708,50.40218,P,PPL,RU,33,,0,Europe/Kirov
491185,Sokoly,Sokoly,57.47383,46.96705,P,PPLQ,RU,33,,0,Europe/Kirov
491186,Sokolovo,Sokolovo,57.20798,30.13225,P,PPL,RU,60,,0,Europe/Moscow
491187,Sokolovo,Sokolovo,57.1,34.01667,P,PPL,RU,77,,0,Europe/Moscow
491188,Sokolovo,Sokolovo,56.79245,33.67361,P,PPL,RU,77,,0,Europe/Moscow
491189,Sokolovo,Sokolovo,56.67473,34.72359,P,PPL,RU,77,,0,Europe/Moscow
491190,Sokolovo,Sokolovo,56.57822,43.9816,P,PPL,RU,51,,0,Europe/Moscow
491191,Sokolovo,Sokolovo,56.40778,38.91754,P,PPL,RU,83,,0,Europe/Moscow
491192,Sokolovo,Sokolovo,56.36177,36.8862,P,PPL,RU,47,,0,Europe/Moscow
491193,Sokolovo,Sokolovo,56.2784,34.00347,P,PPL,RU,77,,0,Europe/Moscow
491194,Sokolovo,Sokolovo,56.16763,30.37739,P,PPL,RU,60,,0,Europe/Moscow
491195,Sokolovo,Sokolovo,56.07085,40.68189,P,PPL,RU,83,,0,Europe/Moscow
491196,Sokolovo,Sokolovo,56.03333,36.91667,P,PPL,RU,47,,0,Europe/Moscow
491197,Sokolovo,Sokolovo,55.93583,38.43083,P,PPL,RU,47,,0,Europe/Moscow
491198,Sokolovo,Sokolovo,55.85589,38.13149,P,PPL,RU,47,,0,Europe/Moscow
491199,Sokolovo,Sokolovo,55.60528,35.38361,P,PPL,RU,69,,0,Europe/Moscow
491200,Sokolovo,Sokolovo,55.21623,34.3994,P,PPL,RU,69,,0,Europe/Moscow
491201,Sokolovo,Sokolovo,54.54488,41.83399,P,PPL,RU,62,,0,Europe/Moscow
491202,Sokolovo,Sokolovo,53.40976,34.17862,P,PPLQ,RU,10,,0,Europe/Moscow
491203,Sokolovo,Sokolovo,52.89451,34.64173,P,PPL,RU,10,,0,Europe/Moscow
491204,Sokolovo,Sokolovo,52.80752,42.43927,P,PPL,RU,72,,0,Europe/Moscow
491205,Sokolovo,Sokolovo,51.70917,36.99889,P,PPL,RU,41,,0,Europe/Moscow
491207,Sokolovka,Sokolovka,59.63292,29.38015,P,PPLQ,RU,42,,0,Europe/Moscow
491208,Sokolovka,Sokolovka,58.27235,51.22528,P,PPL,RU,33,,0,Europe/Kirov
491209,Sokolovka,Sokolovka,56.41667,33.53333,P,PPL,RU,77,,0,Europe/Moscow
491210,Sokolovka,Sokolovka,56.2736,54.02151,P,PPL,RU,80,,0,Europe/Samara
491211,Sokolovka,Sokolovka,54.59167,39.79917,P,PPLX,RU,62,,0,Europe/Moscow
491212,Sokolovka,Sokolovka,54.4587,38.38501,P,PPL,RU,76,,0,Europe/Moscow
491213,Sokolovka,Sokolovka,54.06798,55.90596,P,PPL,RU,08,,0,Asia/Yekaterinburg
491214,Sokolovka,Sokolovka,54.0209,38.62535,P,PPL,RU,76,,0,Europe/Moscow
491215,Sokolovka,Sokolovka,53.89675,45.64267,P,PPL,RU,57,,0,Europe/Moscow
491216,Sokolovka,Sokolovka,53.84949,55.53305,P,PPL,RU,08,,0,Asia/Yekaterinburg
491217,Sokolovka,Sokolovka,53.22295,38.78507,P,PPL,RU,43,,0,Europe/Moscow
491218,Sokolovka,Sokolovka,53.13333,54.95,P,PPL,RU,08,,0,Asia/Yekaterinburg
491219,Sokolovka,Sokolovka,52.99246,32.84245,P,PPL,RU,10,,0,Europe/Moscow
491220,Gureyevka,Gureyevka,52.92509,36.13128,P,PPL,RU,56,,0,Europe/Moscow
491221,Sokolovka,Sokolovka,52.4997,32.74054,P,PPL,RU,10,,0,Europe/Moscow
491222,Sokolovka,Sokolovka,52.03333,56.05,P,PPL,RU,55,,0,Asia/Yekaterinburg
491223,Sokolovka,Sokolovka,51.85389,40.78361,P,PPL,RU,86,,0,Europe/Moscow
491224,Sokolovka,Sokolovka,51.65,45.25,P,PPL,RU,67,,0,Europe/Saratov
491225,Sokolovka,Sokolovka,51.62393,37.7577,P,PPL,RU,41,,0,Europe/Moscow
491226,Sokolovka,Sokolovka,50.78191,58.99524,P,PPL,RU,55,,0,Asia/Yekaterinburg
491227,Sokolovka,Sokolovka,50.71676,37.2652,P,PPL,RU,09,,0,Europe/Moscow
491228,Sokolovka,Sokolovka,50.11667,45.38333,P,PPL,RU,84,,0,Europe/Volgograd
491229,Sokolov Gart,Sokolov Gart,54.3402,45.9345,P,PPL,RU,46,,0,Europe/Moscow
491230,Sokolova Pustyn’,Sokolova Pustyn',54.84241,38.0501,P,PPL,RU,47,,0,Europe/Moscow
491231,Sokolova,Sokolova,59.84089,42.33551,P,PPL,RU,85,,0,Europe/Moscow
491232,Sokolovo,Sokolovo,59.7299,56.5492,P,PPL,RU,90,,0,Asia/Yekaterinburg
491233,Sokolova,Sokolova,54.06667,58.2,P,PPL,RU,08,,0,Asia/Yekaterinburg
491234,Sokolova,Sokolova,51.82851,35.86582,P,PPL,RU,41,,0,Europe/Moscow
491235,Sokolov,Sokolov,43.82333,44.52056,P,PPLX,RU,70,,0,Europe/Moscow
491236,Sokolov,Sokolov,48.27247,42.29928,P,PPL,RU,84,,0,Europe/Volgograd
491237,Sokolov,Sokolov,45.02278,40.36806,P,PPL,RU,01,,0,Europe/Moscow
491238,Sokol’nikovskiy,Sokol'nikovskiy,60.41667,47.9,P,PPL,RU,33,,0,Europe/Kirov
491239,Sokol’nikovo,Sokol'nikovo,61.65,46,P,PPL,RU,06,,0,Europe/Moscow
491240,Sokol’nikovo,Sokol'nikovo,60.1352,39.0484,P,PPL,RU,85,,0,Europe/Moscow
491241,Sokol’nikovo,Sokol'nikovo,58.26573,42.87562,P,PPL,RU,37,,0,Europe/Moscow
491242,Sokol’nikovo,Sokol'nikovo,56.21667,37.35,P,PPL,RU,47,,0,Europe/Moscow
491243,Sokol’nikovo,Sokol'nikovo,55.3521,35.81099,P,PPL,RU,47,,0,Europe/Moscow
491244,Sokol’nikovo,Sokol'nikovo,58.32305,41.62649,P,PPL,RU,37,,0,Europe/Moscow
491245,Sokol’niki Vtoryye,Sokol'niki Vtoryye,54.04493,38.47239,P,PPLX,RU,76,,0,Europe/Moscow
491246,Sokol’niki Pervyye,Sokol'niki Pervyye,54.05416,38.47408,P,PPLX,RU,76,,0,Europe/Moscow
491248,Sokol’niki,Sokol'niki,58.82798,37.5704,P,PPL,RU,85,,0,Europe/Moscow
491249,Sokol’niki,Sokol'niki,56.89866,34.04024,P,PPL,RU,77,,0,Europe/Moscow
491250,Sokol’niki,Sokol'niki,55.80202,37.67159,P,PPLX,RU,48,,57000,Europe/Moscow
491251,Sokol’niki,Sokol'niki,54.0691,38.47735,P,PPL,RU,76,,0,Europe/Moscow
491252,Nikol’skoye,Nikol'skoye,52.38705,36.24705,P,PPL,RU,56,,0,Europe/Moscow
491255,Sokolki,Sokolki,55.73667,58.88639,P,PPL,RU,08,,0,Asia/Yekaterinburg
491257,Sokolka,Sokolka,55.54547,51.50848,P,PPL,RU,73,,0,Europe/Moscow
491258,Sokolka,Sokolka,54.65146,52.87435,P,PPL,RU,73,,0,Europe/Moscow
491259,Sokolka,Sokolka,52.46582,43.89535,P,PPL,RU,57,,0,Europe/Moscow
491265,Sokolinyy,Sokolinyy,58.34394,40.79172,P,PPL,RU,88,,0,Europe/Moscow
491266,Sokolinskoye,Sokolinskoye,60.65147,28.75341,P,PPL,RU,42,,0,Europe/Moscow
491267,Sokolino,Sokolino,55.85034,34.41868,P,PPL,RU,69,,0,Europe/Moscow
491268,Sokolinka,Sokolinka,53.61982,50.54669,P,PPL,RU,65,,0,Europe/Samara
491269,Sokolinka,Sokolinka,52.81703,44.54793,P,PPL,RU,57,,0,Europe/Moscow
491270,Sokolikhin,Sokolikhin,44.67444,40.90417,P,PPL,RU,38,,0,Europe/Moscow
491271,Sokolikha,Sokolikha,57.66749,29.51678,P,PPL,RU,60,,0,Europe/Moscow
491274,Sokolayevka,Sokolayevka,52.74019,36.34786,P,PPL,RU,56,,0,Europe/Moscow
491280,Sokol,Sokol,55.8,37.51667,P,PPLX,RU,48,,57000,Europe/Moscow
491281,Sokol,Sokol,59.46167,40.12056,P,PPL,RU,85,,42174,Europe/Moscow
491282,Sokol,Sokol,56.17781,43.479,P,PPL,RU,51,575549,0,Europe/Moscow
491283,Sokma,Sokma,55.61667,46.2,P,PPL,RU,16,,0,Europe/Moscow
491284,Soklakovo,Soklakovo,53.14361,37.68278,P,PPL,RU,76,,0,Europe/Moscow
491285,Sokirno,Sokirno,58.51087,34.47203,P,PPL,RU,52,,0,Europe/Moscow
491286,Sokilova,Sokilova,60.41551,30.72833,P,PPL,RU,42,,0,Europe/Moscow
491287,Soki,Soki,57.71667,49.43333,P,PPL,RU,33,,0,Europe/Kirov
491288,Sokhranovka,Sokhranovka,49.51517,40.50347,P,PPL,RU,61,,0,Europe/Moscow
491290,Sokhot’,Sokhot',58.6961,38.9689,P,PPLQ,RU,88,,0,Europe/Moscow
491295,Sokhino,Sokhino,56.73333,30.4,P,PPL,RU,60,,0,Europe/Moscow
491296,Sokhino,Sokhino,56.30024,36.74554,P,PPL,RU,47,,0,Europe/Moscow
491297,Sokhinki,Sokhinki,55.07714,37.28732,P,PPL,RU,47,,0,Europe/Moscow
491298,Sokha,Sokha,54.1455,39.8235,P,PPL,RU,62,,0,Europe/Moscow
491299,Sokerkino,Sokerkino,57.8,41.03333,P,PPL,RU,37,,0,Europe/Moscow
491300,Sokeriny,Sokeriny,58.1324,48.7155,P,PPLQ,RU,33,,0,Europe/Kirov
491301,Sokatovo,Sokatovo,56.59686,40.48531,P,PPL,RU,21,,0,Europe/Moscow
491302,Sokarevka,Sokarevka,48.84222,43.7025,P,PPL,RU,84,,0,Europe/Volgograd
491306,Soinskoye,Soinskoye,58.4,33.63333,P,PPL,RU,52,,0,Europe/Moscow
491307,Soino,Soino,56.34546,29.2645,P,PPL,RU,60,,0,Europe/Moscow
491308,Soino,Soino,53.97365,31.99444,P,PPL,RU,69,,0,Europe/Moscow
491309,Soykino,Soykino,59.9023,29.71446,P,PPL,RU,42,,0,Europe/Moscow
491311,Sogyr,Sogyr,61.42034,50.05936,P,PPL,RU,34,,0,Europe/Moscow
491312,Sogulyakin,Sogulyakin,44.27444,44.76917,P,PPL,RU,70,,0,Europe/Moscow
491313,Sogratl’,Sogratl',42.28127,46.99106,P,PPL,RU,17,557977,0,Europe/Moscow
491314,Sogra,Sogra,62.6737,46.1906,P,PPL,RU,06,,0,Europe/Moscow
491315,Sogra,Sogra,58.99475,46.53491,P,PPL,RU,37,,0,Europe/Moscow
491317,Sogorki,Sogorki,59.79682,41.30417,P,PPL,RU,85,,0,Europe/Moscow
491318,Sogolevo,Sogolevo,56.35479,36.92883,P,PPL,RU,47,,0,Europe/Moscow
491319,Soglasovka,Soglasovka,52.50209,43.5207,P,PPL,RU,57,,0,Europe/Moscow
491320,Soglasovka,Soglasovka,52.3,44.11667,P,PPL,RU,67,,0,Europe/Saratov
491321,Soglasnyy,Soglasnyy,52.41667,36.36667,P,PPL,RU,56,,0,Europe/Moscow
491322,Soglasnyy,Soglasnyy,51.49755,44.13116,P,PPL,RU,67,,0,Europe/Saratov
491323,Soglasnyy,Soglasnyy,45.23435,39.97612,P,PPL,RU,38,,0,Europe/Moscow
491324,Soglasiye,Soglasiye,45.04972,41.41667,P,PPL,RU,70,,0,Europe/Moscow
491325,Soglasiye,Soglasiye,43.66361,44.93694,P,PPL,RU,12,,0,Europe/Moscow
491326,Soginskiy Pogost,Soginskiy Pogost,61.08333,34.15,P,PPL,RU,42,,0,Europe/Moscow
491328,Sof’yevka,Sof'yevka,53.29709,51.20537,P,PPL,RU,65,,0,Europe/Samara
491329,Sof’yevka,Sof'yevka,53.2574,43.08231,P,PPL,RU,57,,0,Europe/Moscow
491331,Sof’yevka,Sof'yevka,53.10269,44.4978,P,PPL,RU,57,,0,Europe/Moscow
491332,Sof’yevka,Sof'yevka,52.08125,42.53091,P,PPL,RU,72,,0,Europe/Moscow
491334,Sof’yanga,Sof'yanga,65.86883,31.26091,P,PPL,RU,28,,0,Europe/Moscow
491335,Sofryakovo,Sofryakovo,55.63506,39.35975,P,PPL,RU,47,,0,Europe/Moscow
491336,Sofrontsevo,Sofrontsevo,58.8656,36.2705,P,PPL,RU,85,,0,Europe/Moscow
491337,Sofronovskiy,Sofronovskiy,62.1576,49.11292,P,PPL,RU,06,,0,Europe/Moscow
491339,Safronovo,Safronovo,59.8243,36.8983,P,PPL,RU,85,,0,Europe/Moscow
491340,Sofronovo,Sofronovo,58.82787,39.15262,P,PPL,RU,88,,0,Europe/Moscow
491341,Safronovo,Safronovo,57.99551,37.70998,P,PPL,RU,88,,0,Europe/Moscow
491342,Sofronovo,Sofronovo,57.75,50.4,P,PPL,RU,33,,0,Europe/Kirov
491343,Sofronovo,Sofronovo,57.3,49.25,P,PPL,RU,33,,0,Europe/Kirov
491346,Sofronkovo,Sofronkovo,57.65255,32.87424,P,PPL,RU,52,,0,Europe/Moscow
491349,Safronikha,Safronikha,57.96167,33.165,P,PPLQ,RU,52,,0,Europe/Moscow
491351,Sofrino,Sofrino,56.15,37.96667,P,PPL,RU,47,,56,Europe/Moscow
491352,Sofrino,Sofrino,56.15,37.93333,P,PPL,RU,47,,15265,Europe/Moscow
491354,Sofporog,Sofporog,65.80215,31.41325,P,PPL,RU,28,,0,Europe/Moscow
491355,Sofonovskaya,Sofonovskaya,62.88333,42.8,P,PPL,RU,06,,0,Europe/Moscow
491356,Sofonovo,Sofonovo,54.73667,32.93917,P,PPL,RU,69,,0,Europe/Moscow
491357,Sof’ino,Sof'ino,54.10516,52.06414,P,PPL,RU,65,,0,Europe/Samara
491358,Sofiyka,Sofiyka,54.46201,41.75172,P,PPL,RU,62,,0,Europe/Moscow
491359,Sofiyevskiye Vyselki,Sofiyevskiye Vyselki,53.19834,37.3653,P,PPL,RU,56,,0,Europe/Moscow
491360,Sof’yevka,Sof'yevka,52.47798,56.09018,P,PPL,RU,55,,0,Asia/Yekaterinburg
491361,Sofiyevka,Sofiyevka,54.62833,33.1943,P,PPL,RU,69,,0,Europe/Moscow
491362,Sofiyevka,Sofiyevka,53.72954,55.12658,P,PPL,RU,08,,0,Asia/Yekaterinburg
491363,Sofiyevka,Sofiyevka,53.16667,54.46667,P,PPL,RU,55,,0,Asia/Yekaterinburg
491364,Sofiyevka,Sofiyevka,52.3745,31.9402,P,PPL,RU,10,,0,Europe/Moscow
491365,Sofiyevka,Sofiyevka,51.67333,36.86806,P,PPL,RU,41,,0,Europe/Moscow
491366,Sofiyevka,Sofiyevka,49.96345,39.6069,P,PPL,RU,86,,0,Europe/Moscow
491367,Sofiyevka,Sofiyevka,45.66639,42.47917,P,PPL,RU,70,,0,Europe/Moscow
491370,Sofiya,Sofiya,58.66667,34.25,P,PPL,RU,52,,0,Europe/Moscow
491371,Sofiya,Sofiya,53.8554,45.41877,P,PPL,RU,57,,0,Europe/Moscow
491373,Sof’inskiy,Sof'inskiy,52.46254,42.78723,P,PPL,RU,72,,0,Europe/Moscow
491374,Sofino,Sofino,59.58333,34.71667,P,PPL,RU,42,,0,Europe/Moscow
491375,Sof’ino,Sof'ino,58.01866,41.17904,P,PPL,RU,37,,0,Europe/Moscow
491376,Sofino,Sofino,57.06022,28.66541,P,PPL,RU,60,,0,Europe/Moscow
491377,Sof’ino,Sof'ino,56.38333,39.31667,P,PPL,RU,83,,0,Europe/Moscow
491378,Sof’ino,Sof'ino,55.50633,38.18308,P,PPL,RU,47,,0,Europe/Moscow
491379,Sof’ino,Sof'ino,55.28333,36,P,PPL,RU,47,,0,Europe/Moscow
491380,Sof’ino,Sof'ino,55.26788,38.10189,P,PPL,RU,47,,0,Europe/Moscow
491381,Sof’ino,Sof'ino,54.69212,43.94287,P,PPL,RU,46,,0,Europe/Moscow
491382,Sof’ino,Sof'ino,54.25851,45.71671,P,PPL,RU,46,,0,Europe/Moscow
491383,Sof’ino,Sof'ino,54.04828,56.25482,P,PPL,RU,08,,0,Asia/Yekaterinburg
491384,Sof’ino,Sof'ino,53.59168,42.24293,P,PPL,RU,57,,0,Europe/Moscow
491385,Sof’ino,Sof'ino,53.55019,42.20775,P,PPL,RU,57,,0,Europe/Moscow
491386,Sof’ino,Sof'ino,53.1318,40.4571,P,PPL,RU,72,,0,Europe/Moscow
491387,Sof’ino,Sof'ino,53.03465,42.65661,P,PPL,RU,72,,0,Europe/Moscow
491388,Sof’ino,Sof'ino,52.93306,48.04083,P,PPL,RU,81,,0,Europe/Ulyanovsk
491389,Sof’ino,Sof'ino,52.77334,48.49048,P,PPL,RU,65,,0,Europe/Samara
491390,Sof’ino,Sof'ino,52.54864,43.94004,P,PPL,RU,57,,0,Europe/Moscow
491391,Sof’ino,Sof'ino,52.17876,44.9481,P,PPL,RU,67,,0,Europe/Saratov
491392,Sof’ino,Sof'ino,52.17898,43.93581,P,PPL,RU,67,,0,Europe/Saratov
491393,Sof’ino,Sof'ino,52.1,42.56667,P,PPL,RU,72,,0,Europe/Moscow
491394,Sof’ino,Sof'ino,51.88917,46.4775,P,PPL,RU,67,,0,Europe/Saratov
491395,Sof’ino,Sof'ino,51.67569,43.90294,P,PPL,RU,67,,0,Europe/Saratov
491396,Sof’ino,Sof'ino,51.5183,39.3991,P,PPL,RU,86,,0,Europe/Moscow
491397,Sof’inka,Sof'inka,53.75878,38.64711,P,PPL,RU,76,,0,Europe/Moscow
491399,Sof’inka,Sof'inka,53.489,38.54633,P,PPL,RU,76,,0,Europe/Moscow
